【整租】A+麒寓 管庄 A+麒寓管庄店,管庄,2560-4000,http://bj.58.com/pinpaigongyu/33344294461364x.shtml?psid=159757274199509339902485667
【合租】亦庄 南海家园三里 3室次卧,南海家园三里,2000,http://bj.58.com/pinpaigongyu/31564224139193x.shtml?psid=119122136199509340179446577
【合租】安贞 安贞里(三区) 3室次卧,安贞里(三区),2600,http://bj.58.com/pinpaigongyu/31685599692085x.shtml?psid=119122136199509340179446577
【整租】窝趣 机场 北京机场轻社区,机场,2350-3500,http://bj.58.com/pinpaigongyu/31475239600964x.shtml?psid=119122136199509340179446577
【合租】崇文门 新景家园东区 2室主卧,新景家园东区,2700,http://bj.58.com/pinpaigongyu/32666179507123x.shtml?psid=119122136199509340179446577
【合租】芍药居 芍药居北里小区 3室主卧,芍药居北里小区,2800,http://bj.58.com/pinpaigongyu/33341278047923x.shtml?psid=119122136199509340179446577
【合租】果园 达富苑小区 4室主卧,达富苑小区,2350,http://bj.58.com/pinpaigongyu/33542902429240x.shtml?psid=119122136199509340179446577
【合租】大望路 观音惠园 3室主卧,观音惠园,2600,http://bj.58.com/pinpaigongyu/32964554575041x.shtml?psid=119122136199509340179446577
【整租】欢乐谷 城市青年社区 1室1厅,【整租】欢乐谷,2450,http://bj.58.com/pinpaigongyu/32336674341052x.shtml?psid=123477218199509340201953135
【整租】花乡 乐乎城市青年社区 1室1厅,【整租】花乡,2600,http://bj.58.com/pinpaigongyu/33466070015533x.shtml?psid=123477218199509340201953135
【整租】花乡 乐乎城市青年社区 1室1厅,【整租】花乡,2700,http://bj.58.com/pinpaigongyu/33510186031276x.shtml?psid=123477218199509340201953135
【整租】百子湾 百子湾家园(A区 1室1厅,百子湾家园(A区,2800,http://bj.58.com/pinpaigongyu/33541339035844x.shtml?psid=123477218199509340201953135
【整租】新华大街 车站路小区 1室1厅,车站路小区,2080,http://bj.58.com/pinpaigongyu/33374176995523x.shtml?psid=123477218199509340201953135
【整租】百子湾 乐乎城市青年社区 1室1厅,【整租】百子湾,2899,http://bj.58.com/pinpaigongyu/33246964233385x.shtml?psid=123477218199509340201953135
【整租】玉泉营 万年花城 1室1厅,万年花城,2600,http://bj.58.com/pinpaigongyu/33485715578159x.shtml?psid=123477218199509340201953135
【整租】双桥 乐乎城市青年社区 1室1厅,【整租】双桥,2650,http://bj.58.com/pinpaigongyu/32536245900986x.shtml?psid=123477218199509340201953135
【合租】孙河 康营家园29期 2室主卧,康营家园29期,2100,http://bj.58.com/pinpaigongyu/33495501469355x.shtml?psid=123477218199509340201953135
【合租】来广营 康营家园14期 3室主卧,康营家园14期,2480,http://bj.58.com/pinpaigongyu/32737052412329x.shtml?psid=123477218199509340201953135
【合租】九棵树 K2玉兰湾 4室主卧,K2玉兰湾,2250,http://bj.58.com/pinpaigongyu/33511338150474x.shtml?psid=123477218199509340201953135
【整租】乐乎社区 玉泉营 玉泉营中池店,玉泉营,2550-3100,http://bj.58.com/pinpaigongyu/33421451230917x.shtml?psid=123477218199509340201953135
【合租】四惠 东恒时代(三期) 3室次卧,东恒时代(三期),2800,http://bj.58.com/pinpaigongyu/33034342815405x.shtml?psid=123477218199509340201953135
【合租】双桥 金隅康惠园 3室次卧,金隅康惠园,2360,http://bj.58.com/pinpaigongyu/33518136183619x.shtml?psid=123477218199509340201953135
【整租】豆各庄 海棠公社(4号院 1室1厅,海棠公社(4号院,2450,http://bj.58.com/pinpaigongyu/33473789849650x.shtml?psid=123477218199509340201953135
【整租】乐乎公寓 科技园区 花乡店,科技园区,2800-3100,http://bj.58.com/pinpaigongyu/32415491801268x.shtml?psid=123477218199509340201953135
【合租】天竺 翠竹新村 3室主卧,翠竹新村,2280,http://bj.58.com/pinpaigongyu/33521338652219x.shtml?psid=123477218199509340201953135
【合租】垡头 格林莱雅 3室主卧,格林莱雅,2720,http://bj.58.com/pinpaigongyu/32743222660275x.shtml?psid=123477218199509340201953135
【合租】崇文门 新裕家园 2室主卧,新裕家园,3000,http://bj.58.com/pinpaigongyu/32887228953291x.shtml?psid=123477218199509340201953135
【合租】芍药居 芍药居北里小区 3室次卧,芍药居北里小区,2300,http://bj.58.com/pinpaigongyu/32657941039309x.shtml?psid=123477218199509340201953135
【合租】来广营 康营家园17期 3室主卧,康营家园17期,2300,http://bj.58.com/pinpaigongyu/33476018212653x.shtml?psid=152243383199509340257482482
【整租】中仓 西营前街小区 1室1厅,西营前街小区,2180,http://bj.58.com/pinpaigongyu/33210383660617x.shtml?psid=152243383199509340257482482
【整租】百子湾 中海安德鲁斯庄园 1室1厅,中海安德鲁斯庄园,2800,http://bj.58.com/pinpaigongyu/33541373477455x.shtml?psid=152243383199509340257482482
【整租】双桥 乐乎城市青年社区 1室1厅,【整租】双桥,2650,http://bj.58.com/pinpaigongyu/32536223069628x.shtml?psid=152243383199509340257482482
【整租】通州北苑 后南仓小区 1室1厅,后南仓小区,2180,http://bj.58.com/pinpaigongyu/33212090994633x.shtml?psid=152243383199509340257482482
【整租】百子湾 乐乎城市青年社区 1室1厅,【整租】百子湾,2800,http://bj.58.com/pinpaigongyu/32854082918724x.shtml?psid=152243383199509340257482482
【整租】九棵树 九棵树家园 1室1厅,九棵树家园,2180,http://bj.58.com/pinpaigongyu/33318665882189x.shtml?psid=152243383199509340257482482
【整租】百子湾 乐乎城市青年社区 1室1厅,【整租】百子湾,2850,http://bj.58.com/pinpaigongyu/33186745611060x.shtml?psid=152243383199509340257482482
【整租】九棵树 九棵树家园 1室1厅,九棵树家园,2180,http://bj.58.com/pinpaigongyu/33211061246282x.shtml?psid=152243383199509340257482482
【整租】新华大街 潞河园 1室1厅,潞河园,2180,http://bj.58.com/pinpaigongyu/33211525489616x.shtml?psid=152243383199509340257482482
【合租】果园 达富苑小区 4室主卧,达富苑小区,2350,http://bj.58.com/pinpaigongyu/33543412726061x.shtml?psid=152243383199509340257482482
【整租】青遇home 高碑店 青遇店,高碑店,2500-2700,http://bj.58.com/pinpaigongyu/33473328021951x.shtml?psid=152243383199509340257482482
【合租】四惠 通惠家园惠民园 4室次卧,通惠家园惠民园,2300,http://bj.58.com/pinpaigongyu/33540422246201x.shtml?psid=152243383199509340257482482
【合租】回龙观 龙跃苑东二区 4室主卧,龙跃苑东二区,2710,http://bj.58.com/pinpaigongyu/33533570688431x.shtml?psid=152243383199509340257482482
【合租】亦庄 南海家园一里 3室次卧,南海家园一里,2050,http://bj.58.com/pinpaigongyu/33293818672963x.shtml?psid=152243383199509340257482482
【整租】魔方公寓 石榴庄 丰台石榴庄A店,石榴庄,3000-4500,http://bj.58.com/pinpaigongyu/32954374320938x.shtml?psid=152243383199509340257482482
【合租】常营 常营民族家园 3室次卧,常营民族家园,3000,http://bj.58.com/pinpaigongyu/32569887079872x.shtml?psid=152243383199509340257482482
【合租】崇文门 新景家园东区 1室主卧,新景家园东区,3000,http://bj.58.com/pinpaigongyu/32193081764796x.shtml?psid=152243383199509340257482482
【合租】亚运村 安慧北里安园 3室主卧,安慧北里安园,3000,http://bj.58.com/pinpaigongyu/33520890158925x.shtml?psid=152243383199509340257482482
【合租】东关 富力运河10号小 3室主卧,富力运河10号小,2600,http://bj.58.com/pinpaigongyu/33541758505538x.shtml?psid=152243383199509340257482482
【整租】玉泉营 万年花城玫瑰碗 1室1厅,万年花城玫瑰碗,2800,http://bj.58.com/pinpaigongyu/33541660089131x.shtml?psid=163028598199509340297433542
【整租】中仓 西营前街小区 1室1厅,西营前街小区,2080,http://bj.58.com/pinpaigongyu/33219015004847x.shtml?psid=163028598199509340297433542
【合租】孙河 康营家园17期 3室主卧,康营家园17期,2380,http://bj.58.com/pinpaigongyu/33517363427530x.shtml?psid=163028598199509340297433542
【合租】孙河 康营家园5区 3室主卧,康营家园5区,2300,http://bj.58.com/pinpaigongyu/33462328095797x.shtml?psid=163028598199509340297433542
【整租】新华大街 西上园 1室1厅,西上园,2180,http://bj.58.com/pinpaigongyu/33210588177844x.shtml?psid=163028598199509340297433542
【整租】新华大街 新城东里 1室1厅,新城东里,2180,http://bj.58.com/pinpaigongyu/33211701290421x.shtml?psid=163028598199509340297433542
【整租】九棵树 九棵树家园 1室1厅,九棵树家园,2180,http://bj.58.com/pinpaigongyu/33318639369650x.shtml?psid=163028598199509340297433542
【合租】孙河 康营家园7期 3室次卧,康营家园7期,2100,http://bj.58.com/pinpaigongyu/33462210062511x.shtml?psid=163028598199509340297433542
【整租】新华大街 新城东里 1室1厅,新城东里,2180,http://bj.58.com/pinpaigongyu/33497416474554x.shtml?psid=163028598199509340297433542
【整租】百子湾 乐乎城市青年社区 1室1厅,【整租】百子湾,2899,http://bj.58.com/pinpaigongyu/32403790339392x.shtml?psid=163028598199509340297433542
【合租】十里堡 爱这城二期 4室次卧,爱这城二期,2900,http://bj.58.com/pinpaigongyu/32013726691140x.shtml?psid=163028598199509340297433542
【整租】远江公寓 运河大街 运河大街店,运河大街,2780-2980,http://bj.58.com/pinpaigongyu/31497376909770x.shtml?psid=163028598199509340297433542
【合租】安贞 安贞西里四区 3室次卧,安贞西里四区,2600,http://bj.58.com/pinpaigongyu/31652029610809x.shtml?psid=163028598199509340297433542
【合租】常营 保利嘉园3号院 5室主卧,保利嘉园3号院,2980,http://bj.58.com/pinpaigongyu/31926074850107x.shtml?psid=163028598199509340297433542
【合租】东花市 花市枣苑 3室主卧,花市枣苑,2500,http://bj.58.com/pinpaigongyu/32679275447988x.shtml?psid=163028598199509340297433542
【整租】乐乎城市青年社区 垡头 乐乎五方桥店,垡头,2540-2850,http://bj.58.com/pinpaigongyu/31420092255659x.shtml?psid=163028598199509340297433542
【合租】果园 达富苑小区 4室主卧,达富苑小区,2350,http://bj.58.com/pinpaigongyu/33552419776297x.shtml?psid=163028598199509340297433542
【合租】管庄 朝阳旺角 4室主卧,朝阳旺角,2150,http://bj.58.com/pinpaigongyu/33266585444276x.shtml?psid=163028598199509340297433542
【合租】四惠 东恒时代(三期) 3室次卧,东恒时代(三期),3000,http://bj.58.com/pinpaigongyu/33539973557557x.shtml?psid=163028598199509340297433542
【合租】回龙观 融泽嘉园2号院 3室主卧,融泽嘉园2号院,2760,http://bj.58.com/pinpaigongyu/33508303878336x.shtml?psid=163028598199509340297433542
【整租】欢乐谷 乐乎城市青年社区 1室1厅,【整租】欢乐谷,2450,http://bj.58.com/pinpaigongyu/32336798948666x.shtml?psid=197207458199509340340455634
【合租】九棵树 九棵树家园 1室主卧,九棵树家园,2180,http://bj.58.com/pinpaigongyu/33208638980658x.shtml?psid=197207458199509340340455634
【整租】新华大街 万达广场 1室1厅,万达广场,2180,http://bj.58.com/pinpaigongyu/33210932009395x.shtml?psid=197207458199509340340455634
【整租】新华大街 万达广场 1室1厅,万达广场,2180,http://bj.58.com/pinpaigongyu/33210909283627x.shtml?psid=197207458199509340340455634
【整租】玉泉营 乐乎社区 1室1厅,乐乎社区,2800,http://bj.58.com/pinpaigongyu/33190991750078x.shtml?psid=197207458199509340340455634
【整租】双桥 乐乎城市青年社区 1室1厅,【整租】双桥,2650,http://bj.58.com/pinpaigongyu/32337830036659x.shtml?psid=197207458199509340340455634
【整租】花乡 乐乎城市青年社区 1室1厅,【整租】花乡,2600,http://bj.58.com/pinpaigongyu/32346112193605x.shtml?psid=197207458199509340340455634
【整租】A+麒寓 管庄 A+麒寓管庄店,管庄,2560-4000,http://bj.58.com/pinpaigongyu/33344294461364x.shtml?psid=197207458199509340340455634
【整租】新华大街 潞河园 1室1厅,潞河园,2180,http://bj.58.com/pinpaigongyu/33497622523446x.shtml?psid=197207458199509340340455634
【整租】通州北苑 乐乎城市青年社区 1室1厅,【整租】通州北苑,2300,http://bj.58.com/pinpaigongyu/33432220697133x.shtml?psid=197207458199509340340455634
【合租】崇文门 国瑞城中区 3室主卧,国瑞城中区,2700,http://bj.58.com/pinpaigongyu/32051197251648x.shtml?psid=197207458199509340340455634
【整租】窝趣 机场 北京机场轻社区,机场,2350-3500,http://bj.58.com/pinpaigongyu/31579560525251x.shtml?psid=197207458199509340340455634
【合租】果园 达富苑小区 4室主卧,达富苑小区,2350,http://bj.58.com/pinpaigongyu/33550492945071x.shtml?psid=197207458199509340340455634
【合租】四惠 双惠苑 3室主卧,双惠苑,2110,http://bj.58.com/pinpaigongyu/33255415651130x.shtml?psid=197207458199509340340455634
【合租】八里庄 东恒时代(三期) 4室次卧,东恒时代(三期),3000,http://bj.58.com/pinpaigongyu/32491449977040x.shtml?psid=197207458199509340340455634
【整租】乐乎公寓 科技园区 花乡店,科技园区,2750-3200,http://bj.58.com/pinpaigongyu/33510280585396x.shtml?psid=197207458199509340340455634
【合租】安贞 安贞里四区 3室次卧,安贞里四区,2600,http://bj.58.com/pinpaigongyu/32634901706428x.shtml?psid=197207458199509340340455634
【合租】垡头 格林莱雅 4室主卧,格林莱雅,2710,http://bj.58.com/pinpaigongyu/31796075475015x.shtml?psid=197207458199509340340455634
【合租】崇文门 国瑞城东区 2室次卧,国瑞城东区,2500,http://bj.58.com/pinpaigongyu/32754473499725x.shtml?psid=197207458199509340340455634
【合租】芍药居 芍药居5号院 3室主卧,芍药居5号院,2700,http://bj.58.com/pinpaigongyu/33520738483520x.shtml?psid=197207458199509340340455634
【合租】孙河 康营家园24期 2室次卧,康营家园24期,2280,http://bj.58.com/pinpaigongyu/33550516667705x.shtml?psid=117192097199509340384912032
【整租】垡头 乐乎城市青年社区 1室1厅,【整租】垡头,2450,http://bj.58.com/pinpaigongyu/32336282665405x.shtml?psid=117192097199509340384912032
【整租】新华大街 车站路小区 1室1厅,车站路小区,2180,http://bj.58.com/pinpaigongyu/33218942847431x.shtml?psid=117192097199509340384912032
【合租】望京 康营家园 3室主卧,康营家园,2480,http://bj.58.com/pinpaigongyu/33462816264516x.shtml?psid=117192097199509340384912032
【整租】九棵树 九棵树家园 1室1厅,九棵树家园,2180,http://bj.58.com/pinpaigongyu/33218804201910x.shtml?psid=117192097199509340384912032
【整租】花乡 乐乎社区 1室1厅,乐乎社区,2600,http://bj.58.com/pinpaigongyu/33389727595068x.shtml?psid=117192097199509340384912032
【整租】新华大街 潞河园 1室1厅,潞河园,2180,http://bj.58.com/pinpaigongyu/33497529964460x.shtml?psid=117192097199509340384912032
【合租】新华大街 北京ONE 1室主卧,北京ONE,2180,http://bj.58.com/pinpaigongyu/33218770553647x.shtml?psid=117192097199509340384912032
【整租】新华大街 新城东里 1室1厅,新城东里,2180,http://bj.58.com/pinpaigongyu/33211736913598x.shtml?psid=117192097199509340384912032
【整租】新华大街 车站路小区 1室1厅,车站路小区,2180,http://bj.58.com/pinpaigongyu/33210645857583x.shtml?psid=117192097199509340384912032
【合租】立水桥 明天第一城 3室次卧,明天第一城,2630,http://bj.58.com/pinpaigongyu/33531188690217x.shtml?psid=117192097199509340384912032
【整租】乐乎社区 玉泉营 玉泉营中池店,玉泉营,2550-3100,http://bj.58.com/pinpaigongyu/33421456355260x.shtml?psid=117192097199509340384912032
【合租】安贞 安贞里(三区) 3室次卧,安贞里(三区),2580,http://bj.58.com/pinpaigongyu/32148531931322x.shtml?psid=117192097199509340384912032
【合租】北苑 恒大名都 3室主卧,恒大名都,2650,http://bj.58.com/pinpaigongyu/31683789620777x.shtml?psid=117192097199509340384912032
【合租】崇文门 国瑞城中区 4室主卧,国瑞城中区,3000,http://bj.58.com/pinpaigongyu/32569990148157x.shtml?psid=117192097199509340384912032
【整租】青遇home 果园 青遇东郎,果园,2800-3000,http://bj.58.com/pinpaigongyu/33443880998326x.shtml?psid=117192097199509340384912032
【合租】东关 富力运河10号小 3室主卧,富力运河10号小,2600,http://bj.58.com/pinpaigongyu/33551737104712x.shtml?psid=117192097199509340384912032
【合租】双桥 康惠园三号院 1室主卧,康惠园三号院,2200,http://bj.58.com/pinpaigongyu/33286282337610x.shtml?psid=117192097199509340384912032
【合租】回龙观 回龙观新村中区 3室次卧,回龙观新村中区,2030,http://bj.58.com/pinpaigongyu/33529117207356x.shtml?psid=117192097199509340384912032
【合租】安贞 安贞里(一区) 3室次卧,安贞里(一区),2660,http://bj.58.com/pinpaigongyu/32635416656169x.shtml?psid=117192097199509340384912032
【整租】新华大街 新城东里 1室1厅,新城东里,2180,http://bj.58.com/pinpaigongyu/33318784376778x.shtml?psid=130270816199509340455999402
【整租】通州北苑 后南仓小区 1室1厅,后南仓小区,2180,http://bj.58.com/pinpaigongyu/33218851503923x.shtml?psid=130270816199509340455999402
【整租】百子湾 乐乎城市青年社区 1室1厅,【整租】百子湾,2850,http://bj.58.com/pinpaigongyu/33509959568591x.shtml?psid=130270816199509340455999402
【整租】定福庄 定福庄青年社区 1室1厅,【整租】定福庄,2650,http://bj.58.com/pinpaigongyu/32347756829759x.shtml?psid=130270816199509340455999402
【整租】九棵树 九棵树家园 1室1厅,九棵树家园,2180,http://bj.58.com/pinpaigongyu/32113175428915x.shtml?psid=130270816199509340455999402
【合租】孙河 康营家园24期 3室次卧,康营家园24期,2280,http://bj.58.com/pinpaigongyu/33462593375028x.shtml?psid=130270816199509340455999402
【整租】九棵树 九棵树家园 1室1厅,九棵树家园,2180,http://bj.58.com/pinpaigongyu/33318757141183x.shtml?psid=130270816199509340455999402
【合租】孙河 康营家园15期 3室主卧,康营家园15期,2480,http://bj.58.com/pinpaigongyu/33550579508545x.shtml?psid=130270816199509340455999402
【整租】新华大街 新城东里 1室1厅,新城东里,2180,http://bj.58.com/pinpaigongyu/33211658676936x.shtml?psid=130270816199509340455999402
【整租】双桥 乐乎城市青年社区 1室1厅,【整租】双桥,2550,http://bj.58.com/pinpaigongyu/32423191837374x.shtml?psid=130270816199509340455999402
【合租】常营 优点社区 3室主卧,优点社区,2610,http://bj.58.com/pinpaigongyu/33510606885695x.shtml?psid=130270816199509340455999402
【整租】魔方公寓 管庄 杨闸环岛店,管庄,2760-2950,http://bj.58.com/pinpaigongyu/32924161187763x.shtml?psid=130270816199509340455999402
【合租】管庄 管庄新村D区 3室主卧,管庄新村D区,2320,http://bj.58.com/pinpaigongyu/31638979370825x.shtml?psid=130270816199509340455999402
【合租】崇文门 国瑞城东区 2室次卧,国瑞城东区,2200,http://bj.58.com/pinpaigongyu/33031045992271x.shtml?psid=130270816199509340455999402
【合租】安贞 安贞西里三区 3室次卧,安贞西里三区,2600,http://bj.58.com/pinpaigongyu/32635018728908x.shtml?psid=130270816199509340455999402
【整租】远江公寓 运河大街 运河大街店,运河大街,2680-2880,http://bj.58.com/pinpaigongyu/31773767388235x.shtml?psid=130270816199509340455999402
【合租】果园 达富苑小区 4室主卧,达富苑小区,2500,http://bj.58.com/pinpaigongyu/33465589610052x.shtml?psid=130270816199509340455999402
【合租】垡头 格林莱雅 3室主卧,格林莱雅,2680,http://bj.58.com/pinpaigongyu/31638822709584x.shtml?psid=130270816199509340455999402
【合租】崇文门 国瑞城中区 2室次卧,国瑞城中区,2400,http://bj.58.com/pinpaigongyu/32765619540554x.shtml?psid=130270816199509340455999402
【合租】常营 北辰福第中区 3室主卧,北辰福第中区,2660,http://bj.58.com/pinpaigongyu/33543554772536x.shtml?psid=130270816199509340455999402
【整租】百子湾 乐乎城市青年社区 1室1厅,【整租】百子湾,2690,http://bj.58.com/pinpaigongyu/32799045493931x.shtml?psid=190167172199509340515873592
【整租】新华大街 车站路小区 1室1厅,车站路小区,2180,http://bj.58.com/pinpaigongyu/33210488943426x.shtml?psid=190167172199509340515873592
【整租】通州北苑 乐乎城市青年社区 1室1厅,【整租】通州北苑,2350,http://bj.58.com/pinpaigongyu/33529754840507x.shtml?psid=190167172199509340515873592
【整租】高碑店 乐乎城市青年社区 1室1厅,【整租】高碑店,2800,http://bj.58.com/pinpaigongyu/33352630457164x.shtml?psid=190167172199509340515873592
【合租】孙河 康营家园24期 2室次卧,康营家园24期,2000,http://bj.58.com/pinpaigongyu/33464336048942x.shtml?psid=190167172199509340515873592
【整租】欢乐谷 五方桥青年社区 1室1厅,【整租】欢乐谷,2450,http://bj.58.com/pinpaigongyu/32336691891912x.shtml?psid=190167172199509340515873592
【整租】新华大街 潞河中学北街小区 1室1厅,潞河中学北街小区,2180,http://bj.58.com/pinpaigongyu/33210728763972x.shtml?psid=190167172199509340515873592
【合租】望京 康营家园 3室主卧,康营家园,2580,http://bj.58.com/pinpaigongyu/33462841123513x.shtml?psid=190167172199509340515873592
【整租】新华大街 潞河中学北街小区 1室1厅,潞河中学北街小区,2180,http://bj.58.com/pinpaigongyu/33210351513914x.shtml?psid=190167172199509340515873592
【整租】花乡 乐乎社区 1室1厅,乐乎社区,2600,http://bj.58.com/pinpaigongyu/33396515690955x.shtml?psid=190167172199509340515873592
【合租】崇文门 国瑞城东区 2室主卧,国瑞城东区,2900,http://bj.58.com/pinpaigongyu/32842979584697x.shtml?psid=190167172199509340515873592
【整租】乐乎城市青年社区 花乡 乐乎花乡桥店,花乡,2500-2800,http://bj.58.com/pinpaigongyu/31377003481294x.shtml?psid=190167172199509340515873592
【合租】安贞 安贞里四区 1室次卧,安贞里四区,2680,http://bj.58.com/pinpaigongyu/33453690294585x.shtml?psid=190167172199509340515873592
【合租】运河大街 运河明珠家园 3室次卧,运河明珠家园,2730,http://bj.58.com/pinpaigongyu/31394787923501x.shtml?psid=190167172199509340515873592
【合租】崇文门 新景家园东区 2室次卧,新景家园东区,2550,http://bj.58.com/pinpaigongyu/32732553302958x.shtml?psid=190167172199509340515873592
【整租】乐乎社区 玉泉营 玉泉营中池店,玉泉营,2550-3100,http://bj.58.com/pinpaigongyu/33521216235590x.shtml?psid=190167172199509340515873592
【合租】安贞 安贞里四区 3室主卧,安贞里四区,2800,http://bj.58.com/pinpaigongyu/31529786150733x.shtml?psid=190167172199509340515873592
【合租】北关 永顺南街136号 3室主卧,永顺南街136号,2230,http://bj.58.com/pinpaigongyu/31372950774094x.shtml?psid=190167172199509340515873592
【合租】崇文门 新景家园东区 3室主卧,新景家园东区,2950,http://bj.58.com/pinpaigongyu/32754415825596x.shtml?psid=190167172199509340515873592
【合租】方庄 紫芳园一区 4室次卧,紫芳园一区,2660,http://bj.58.com/pinpaigongyu/33530267057197x.shtml?psid=190167172199509340515873592
【合租】东直门 康营家园17期 3室主卧,康营家园17期,2480,http://bj.58.com/pinpaigongyu/33489335488817x.shtml?psid=109280719199509340552723661
【整租】双桥 传媒大学青年社区 1室1厅,【整租】双桥,2650,http://bj.58.com/pinpaigongyu/32337739540538x.shtml?psid=109280719199509340552723661
【整租】新华大街 西上园 1室1厅,西上园,2180,http://bj.58.com/pinpaigongyu/33210880165185x.shtml?psid=109280719199509340552723661
【整租】花乡 乐乎社区 1室1厅,乐乎社区,2600,http://bj.58.com/pinpaigongyu/33551374705833x.shtml?psid=109280719199509340552723661
【整租】定福庄 传媒大学乐乎城市 1室1厅,传媒大学乐乎城市,2700,http://bj.58.com/pinpaigongyu/32348489293117x.shtml?psid=109280719199509340552723661
【合租】孙河 康营家园15期 3室主卧,康营家园15期,2200,http://bj.58.com/pinpaigongyu/33517353389998x.shtml?psid=109280719199509340552723661
